FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
-0.040280595,814.2491,0.9981635,1.0067698,1.0036031,194.84306,8.529172,368.55365,0.009453128,1.0281271,0.9958191,0.9977143,0.99771726,0.99982786,1.0107921,0.9998379,1.6159611,0.06461599,1012.49585,1.0115167,1.0030394,1.0037109,1.972046,0.9998722,1.0370395,147.1574,339.69537,0.029326938,264.28433,0.98204863,1.0261688,0.999565,0.994601,1.030005,7.4417114,199.27739,269.35446,15.114213,0.03676661,0.030418351,0.017343478,0.007302578,1.0214655,1.0023943,14.414725,0.0103728855,5.7812414,0.0050181393,0.9943156,0.9967789,0.99357307,Attack
2.6524162,568.9255,2.0101137,1.9896437,0.98616576,239.72392,8.439774,326.79077,2.4011207,2.0079367,1.0845768,0.9975127,1.982954,0.9982829,1.9763155,0.9980606,19.13535,2.2877042,869.6859,1.0015019,2.020729,1.0111006,0.94550556,1.0009801,2.0264301,147.89081,154.58224,1.5896873,898.6344,0.9839304,2.0099661,0.9987833,0.98473763,1.9950327,7.8297944,143.8858,259.45453,12.849513,1.7009608,1.2750498,0.7321774,0.30324236,1.993807,0.99977267,249.37155,1.2992516,187.31102,0.0005543597,0.99399453,1.0005252,0.9897912,Attack
0.09635864,807.51697,1.0804983,1.2651066,0.9989556,194.61705,8.582977,321.79782,0.65397125,1.2970176,1.0271612,0.99622864,1.2599641,0.99941146,1.3114065,0.99934494,5.2560368,0.6940006,977.6628,1.000928,1.2942588,0.9839607,1.6702152,1.0037379,1.33441,147.62025,249.5346,0.30299905,438.49094,0.989758,1.3104334,0.99942005,1.0023584,1.0804558,7.7817984,208.1934,266.2595,14.956699,0.37232414,0.27916056,0.10712464,0.0007336844,1.0790993,0.9789757,59.557716,-0.030206732,43.436928,-0.002294733,0.99722725,0.99561584,1.0029162,Attack
0.36074594,701.4986,1.3646994,1.807373,0.97412014,226.74504,8.463107,338.236,1.958833,1.5865945,1.0340215,1.0016698,1.7587808,1.0053169,1.7275972,1.0080061,12.369777,1.4817047,959.798,0.95632124,1.6377417,1.017294,1.3463097,0.98478585,1.6523172,146.70355,268.80542,0.31399676,607.4662,0.98596245,1.6503295,0.9983387,0.9886346,0.9721184,7.914492,204.10204,268.5144,15.961021,0.79832983,0.5504563,0.19707449,-0.018805984,0.9700946,0.97272545,106.32138,-0.056457095,88.81219,0.0034576023,0.98005205,1.0093116,0.98863775,Attack
-0.07353379,811.60736,0.966914,0.9953882,0.99407923,193.37422,8.531992,362.68237,-0.042773772,1.0039685,1.0068349,1.0005715,0.97220564,1.000262,0.99551773,1.0002614,1.7125044,0.03398063,1012.2618,1.013277,0.99770725,1.002432,1.9713708,0.998325,1.0187612,148.17871,340.65207,-0.018446542,248.6767,0.9843496,1.0167116,0.9991261,0.9912893,1.0023466,7.4595203,206.27368,269.11786,14.842233,0.00981208,0.014426424,0.0018711551,0.00045227594,0.99872226,1.0041467,10.134025,-0.025902383,2.1456368,0.005521547,0.99870193,0.9993698,0.99743766,Attack
0.20699726,807.8418,1.0488973,1.0405573,1.015669,189.68178,8.602315,327.0414,0.07254381,1.0577623,1.0173922,0.9980788,1.0323634,0.9975384,1.0476584,0.997781,3.1706963,0.122851275,1034.0305,1.0072225,1.0616475,0.9854732,1.943207,1.0035075,1.0748359,148.68542,284.02,0.014405273,281.6437,0.9936691,1.059126,0.99937075,1.0106925,1.0170194,7.6685944,231.19342,266.36676,15.55637,0.05343207,0.04658754,0.021875488,-0.0013198446,1.0257115,1.0007936,16.068563,-0.033099882,7.273795,0.0044762334,1.0002022,0.9886571,0.9999251,Attack
2.618101,535.8727,1.9821105,1.9636675,1.0430707,200.51183,8.535464,319.27075,2.3744276,1.9970057,1.1052607,0.9951595,1.9544307,0.99924976,1.9513869,0.9998705,22.12205,2.132693,850.22034,1.0158808,1.9913858,1.0188763,0.98483014,1.0000039,1.9331149,150.0282,155.72884,1.6033496,884.62396,0.9896696,1.9958367,0.9978367,0.9922546,1.974611,7.7772865,144.41513,264.80844,14.939755,1.673948,1.2575047,0.7108713,0.29126468,1.9684428,1.0081854,243.24658,1.0044861,182.58888,0.008500313,0.9951886,0.99904114,0.99367285,Attack
0.2404735,736.14594,0.94014883,1.5876845,1.1771374,217.0168,8.491088,316.4318,1.542852,1.5700065,0.91798145,1.0036758,1.5881487,0.9991344,1.5875465,0.9991338,8.57496,1.2827932,951.57715,0.9786164,1.5377108,0.95862275,1.3079786,0.9882898,1.6151091,145.13783,228.33589,0.5026234,635.197,1.0113297,1.5335461,0.9993572,0.9878798,1.1266934,7.8712068,186.01157,264.4191,22.163277,0.67620474,0.4728506,0.21161462,0.026382383,1.1437409,0.9980304,95.9489,0.1119358,75.14823,0.02343189,0.98033154,1.0008044,1.00249,Attack
0.7536941,779.19354,1.2125721,1.2014946,0.9968737,222.17409,8.523569,311.88458,0.4934942,1.3928161,1.021979,1.0043088,1.1992553,0.99700946,1.1952336,0.99641734,20.654827,2.0503216,909.7566,1.010941,1.9511778,1.0282278,0.9901173,1.0071254,1.9170456,149.04794,151.03012,1.6542274,801.3764,0.9913749,1.998683,0.9973034,1.005959,1.9926187,7.8409004,142.80157,265.52057,11.466882,1.6661862,1.2400833,0.6987984,0.28332385,1.9840164,1.0035168,240.10817,1.2231278,179.55792,-0.00806152,0.98598236,0.99004614,0.99397796,Attack
2.0440094,628.51416,1.7788168,1.165251,0.9893651,190.24615,8.631638,307.97034,0.4635874,1.3145636,0.97621363,0.99212873,1.160599,0.99829364,1.175706,0.9975492,1.6652975,0.05761864,990.4942,1.0143019,0.97012323,1.0018961,1.2141731,1.0000095,1.0355134,147.9894,147.49838,1.7754537,857.6604,0.97838086,2.017204,1.0004294,0.9894866,2.041862,7.783549,143.50667,266.15564,13.617932,1.7377552,1.3080243,0.75222886,0.3164201,2.0458722,1.0021952,251.34076,1.0015224,191.18094,-0.0037253432,0.99454397,1.0062879,0.99624956,Attack
0.03271745,801.81726,1.0284729,0.9868903,1.0026102,186.15283,8.642861,312.17343,-0.037399936,1.1416521,0.97231174,0.9910944,0.96874946,0.9997744,1.0172043,1.0002937,-2.027051,-0.064617254,999.01587,1.0319844,0.98501915,0.998548,1.5983088,0.9976545,0.96884716,145.68445,166.68152,1.5945024,647.143,0.99098057,1.8736835,0.99965936,0.98930275,1.9352866,7.727412,155.64626,266.3362,14.470411,1.507694,1.1263661,0.64898413,0.27662668,1.9342747,1.0064147,221.32854,0.80460244,165.37668,0.0013551164,1.0004567,1.0106025,0.99552584,Attack
-0.16477574,828.45715,0.9883251,1.0237008,1.0049483,192.48544,8.544183,350.35333,0.089661546,1.0729008,1.1426946,1.0025318,1.014337,0.9987393,1.0318142,0.9994753,2.512124,0.088126205,985.5131,1.0122017,1.053745,0.9565338,2.0072658,0.9937714,1.0585561,149.04207,292.3337,0.21526213,260.92004,0.99412984,1.1977552,0.99947745,0.9685274,1.1603171,7.592352,206.35812,268.8339,16.484943,0.30977347,0.25605607,0.12832992,0.040876027,1.1221659,1.0099909,50.947327,0.12412263,38.116325,0.024500046,0.99235886,0.998984,0.9889228,Attack
-0.041343346,812.8124,0.9315989,0.97608006,0.9919109,193.6574,8.533863,365.05066,-0.06924384,1.0137386,1.0111009,1.0040774,0.9683895,1.0025117,0.9886156,1.0026025,2.4721575,0.011800074,1015.85626,0.9917719,1.0308125,0.98535466,1.9714495,0.99587977,1.0225569,146.73521,335.28482,0.029703282,233.02127,0.97950244,1.0158128,1.0005981,0.98823893,1.0229632,7.456058,201.42534,269.04123,14.979749,0.010412061,0.014264598,0.014099793,0.00907978,1.0244389,1.0071855,10.308829,0.0015227876,3.778663,0.0128357075,0.99636585,0.99215055,0.9860234,Attack
2.2777205,549.47546,1.9060866,1.6217945,1.046214,172.64536,8.642073,303.3727,1.5374583,1.8768824,1.01384,1.0021411,1.6279137,0.9975391,1.6305892,0.9972557,18.523561,2.0311358,798.4152,1.0159875,1.9024692,1.0200335,0.9649567,1.0006033,1.9083868,148.60681,149.43861,1.590787,895.3363,0.9862992,1.9632316,0.99862915,0.9843505,1.9907622,7.7703805,143.3159,267.71796,15.7131405,1.628761,1.2410551,0.6879329,0.2745891,1.9765875,0.9960353,237.71924,0.7619421,177.18086,4.9048256e-05,0.9900767,1.0039054,0.99290496,Attack
-0.020898357,810.43756,0.99090666,0.99681926,0.9945075,194.54903,8.549523,365.0075,-0.00837474,1.0111694,0.9927399,0.9994115,0.9936155,0.99972224,1.0285894,0.99970216,1.2193909,0.020615363,1014.171,1.0128206,0.99849224,1.0027695,1.9817107,1.0003648,1.0132103,147.47412,334.24557,-0.027261116,250.82208,0.9826461,0.9980452,0.9995357,0.9932734,0.9909203,7.464721,202.05586,268.95032,14.856979,-0.026668586,-0.011826263,-0.007154538,-0.004209135,0.98985624,1.0068902,6.7270727,-0.04077696,0.24529186,-0.0014796433,0.99337137,1.0034583,0.9926291,Attack
0.50375295,727.3548,1.1536492,2.0421555,1.1704602,263.00095,8.388939,337.23148,2.6050467,2.090646,0.97475857,1.0048394,2.0341794,0.9995963,2.0369349,0.9986997,20.356031,2.3320007,832.5073,1.0145782,2.0176926,1.0199357,0.9759897,1.0023077,2.0455484,151.02489,161.79495,1.742607,884.2479,0.9902661,2.0551596,0.99838185,0.9998988,1.9939841,7.8819594,143.75166,262.82837,13.237912,1.7728719,1.285167,0.7348846,0.29921648,1.9841905,0.9968887,252.55643,1.4816371,191.7639,0.004477326,0.98874795,0.9932132,1.000484,Attack
-0.14879288,827.6019,0.96317416,0.99356943,1.0033644,192.05132,8.56498,352.85733,-0.00533693,0.9935391,1.002635,0.99576414,0.9851312,1.0005983,0.99852175,1.0005441,1.8256893,0.11084249,1019.6935,0.9992207,1.0344737,0.9986246,2.00233,1.0014169,1.0587412,146.76076,331.83704,-0.010683753,235.04193,0.9809005,1.0005566,0.9996528,0.9897934,1.0062946,7.5209646,223.84816,268.39587,15.26524,0.009810888,-0.0009837011,0.0052012666,0.0048504877,1.0000921,1.0020326,10.496818,-0.003945939,3.3152688,0.0029704368,0.9924376,1.0021303,0.9913898,Attack
-0.080201164,811.4983,0.98797256,0.980176,0.9935526,193.03072,8.578892,351.46896,-0.0387321,1.0148113,0.9930755,0.998562,0.9855468,1.0000343,1.0037334,0.9993976,1.4419441,0.032214187,1014.7776,1.0088176,1.0075387,1.0019343,1.9809552,0.99959964,1.006885,147.97018,323.93985,-0.034475185,243.4256,0.9887018,0.97661847,0.9997153,0.9900827,0.985759,7.531905,219.46945,268.1458,15.49997,-0.03720764,-0.03182195,-0.011182084,-0.002199967,0.98498315,1.0015222,5.267997,-0.005963437,0.27117077,0.007984559,0.99616355,1.0017325,0.9961729,Attack
2.6348677,555.16644,2.0143976,2.028326,1.008017,257.4823,8.368321,334.5177,2.5291355,2.015203,0.9665444,0.9918121,2.0156457,0.99908316,2.0255094,0.9983902,19.91673,2.2544181,921.55237,1.0118531,1.9605547,1.0262108,0.9411355,0.99929804,2.0031335,148.54645,154.53754,1.6881115,915.4684,0.9790239,2.028064,0.9988035,0.9881103,2.0157359,7.854684,144.27719,263.4316,12.404544,1.7380519,1.291619,0.73946524,0.3071764,2.0077732,1.0066223,252.93187,1.4180412,189.88374,0.011736242,0.9896946,0.9944017,0.9930172,Attack
1.27156,656.38904,1.5136533,2.0257323,0.9831577,215.1917,8.50713,320.48862,2.5126529,2.0684187,1.0431224,1.0017662,2.018486,0.99818707,2.0395756,0.9973174,20.142328,2.4231746,666.54565,1.0286789,2.0699534,1.0158961,0.9487804,1.0030512,2.0858624,146.61465,147.17583,1.6399213,873.93585,0.9849903,2.009019,0.99969417,0.99033266,2.0033782,7.8048706,136.49678,266.1188,11.138386,1.6892866,1.2664499,0.71859086,0.29625517,1.9871513,1.0020535,244.31215,1.2503848,183.97444,0.0011975478,0.9947734,1.003032,0.9971023,Attack
-0.14167131,821.9447,0.97621256,1.0115813,0.99847543,193.295,8.553304,360.76706,0.030141661,1.0073543,1.0261536,0.99555385,1.0019331,1.0001323,0.99704665,1.0003808,2.3524761,0.14652434,1017.49274,1.004418,1.0387408,0.99548304,2.0027628,1.0005,1.0771723,148.59032,333.1032,0.0050204024,251.564,0.97986126,1.0269598,0.99905103,0.9890827,1.0203825,7.496053,211.74388,268.68848,15.071981,0.034792863,0.030449763,0.015822457,0.006012823,1.0105963,1.000802,15.1316595,0.0035870157,8.47248,-0.0043657115,0.9928363,1.0052757,0.99200076,Attack
0.91883534,677.56396,1.2983648,1.3958809,1.0087519,178.1378,8.63437,304.3584,0.96982825,1.5507145,1.1024408,1.0019927,1.3907094,1.0008404,1.3266139,1.0013583,12.028699,1.5165282,815.3363,0.9966794,1.6996984,1.0100542,1.285889,1.0003865,1.7032706,151.5769,194.85066,0.5169775,622.40436,1.0117761,1.5766853,0.9992995,1.0027041,1.2995715,7.795204,174.21599,263.80548,18.872433,0.7327675,0.60140365,0.23296477,0.030025031,1.2823718,1.002764,110.99769,-0.011659197,83.937935,0.02911942,0.9881195,0.97283256,0.9914963,Attack
0.45172682,777.1005,1.1319212,1.0011622,1.0235565,193.66113,8.588212,339.38647,0.09183354,1.025693,1.0203277,0.9959934,1.0122765,1.0006222,1.0601735,0.9994945,2.177082,0.11227252,1035.0764,1.0102443,1.050263,0.997514,1.9260453,1.0038561,1.0546644,149.9334,316.2338,-0.092898704,272.28778,0.9808378,1.019069,1.0003923,1.0063018,0.9457329,7.610561,235.88408,266.95413,16.254393,-0.0064137345,-0.01380466,-0.013747825,-0.0030802232,0.9484598,1.0109019,6.4036016,0.001728662,2.394996,-0.004489626,0.9983358,0.99399155,0.9975807,Attack
-0.16950597,811.3701,0.9466687,0.9878716,0.98599327,190.7529,8.591447,340.7907,-0.02675598,1.0236937,1.045289,1.0002619,0.99655426,0.9996567,0.95974773,0.99892014,0.38545412,0.02254119,1002.5402,1.0240746,1.0066006,1.0053968,2.0258527,1.000739,1.0088954,148.78474,297.529,0.06757059,244.46585,0.9879045,1.0539553,0.99928933,0.9835668,1.0430119,7.5921226,217.79211,267.19888,16.025633,0.0755113,0.056400612,0.027645307,0.013248932,1.029822,0.9993346,20.86286,0.031087406,12.732673,-0.016364157,0.99350244,1.0077565,0.993743,Attack
0.8861201,688.2287,1.1621728,1.8235261,1.0401487,234.75905,8.4893675,320.90277,2.062574,1.8961776,0.9728529,0.9932147,1.8127328,1.0023178,1.8093488,1.0033777,9.577728,1.2389128,923.6299,0.902301,1.4372791,0.9668642,1.1467367,0.98878485,1.5328645,148.41724,170.0772,1.4118563,871.2797,0.9809366,1.9342633,0.9984918,0.99863696,1.7916404,7.8646193,157.3239,260.7741,16.483982,1.4931518,1.1334168,0.5904277,0.22266087,1.7991564,1.0088937,211.7064,0.9629986,160.80515,0.03908108,1.0000963,0.9739093,0.9893051,Attack
-0.08385183,809.7955,0.9948161,0.97824347,0.97834253,194.76723,8.531416,375.1053,-0.07952636,1.038143,1.0365356,1.0059528,0.9763245,0.9997954,1.0070604,0.99964255,0.49653906,0.015446686,1008.8229,1.0056968,0.97721803,0.99440485,1.9605241,0.9975149,1.0068787,148.70937,341.15643,0.006259702,273.3916,0.97843087,1.0430478,1.0001369,0.99371284,1.0100054,7.412851,185.18929,269.71143,14.905571,0.022875153,0.029484287,0.0088758925,0.0037669498,1.0161359,1.0052522,13.926139,0.0024675808,5.532752,0.004309823,0.99073374,0.99928975,0.9932366,Attack
0.11942206,804.7632,0.9902065,1.0178566,1.0052263,186.51881,8.622884,327.39038,0.035415243,1.0049824,1.0173253,0.99951303,1.0124438,0.99921435,1.0033925,0.9996576,1.2724314,0.087253116,1026.5009,1.0002415,1.0257248,0.9991101,1.9716864,1.0026731,1.0481524,147.83456,281.24734,0.018556617,275.4496,0.98958254,1.0600083,0.99956197,0.99644256,1.0205882,7.6604505,228.71098,265.55667,13.83453,0.05750855,0.054582313,0.021362053,0.002372827,1.0225009,1.0020158,17.713797,-0.04989993,9.707374,0.0058600195,0.99715805,0.989488,0.9954905,Attack
-0.11272587,811.7063,0.98714787,0.9967673,1.0054942,191.43156,8.606495,343.02866,-0.014404704,0.9933711,1.0032926,0.99795914,0.9889577,0.99936116,1.0202714,0.9992642,1.1220417,-0.021080827,1017.1073,1.012477,0.9660778,1.0109787,1.9999286,1.001148,0.9761902,148.7978,313.46033,-0.041079737,239.07233,0.98654085,0.98932624,1.0000542,0.9988044,0.98809755,7.580648,229.19565,267.50565,13.162024,-0.029908217,-0.013696835,-0.007012619,-0.0021130932,0.9897177,1.0033824,4.854453,-0.026422434,0.44545665,-0.006081038,1.0001979,1.0013449,0.99761826,Attack
-0.073622,816.5689,1.0035231,1.011773,0.99235237,191.65015,8.583952,346.3635,0.0063440306,1.0286973,1.010158,0.9988899,1.0040916,1.0002395,1.0273672,0.99970824,1.2653952,0.01624825,1012.14984,1.0083976,0.99900436,1.0023264,1.9754552,0.9997583,1.0172148,146.62871,316.9706,0.0154496655,248.36234,0.98479795,1.0141048,0.9996454,0.9952086,1.0141058,7.5567493,224.01894,267.67117,15.044543,0.020247899,0.008752777,0.009609626,0.0048770416,1.0095041,1.0022438,12.793769,0.0116946185,4.357093,-0.000509993,0.9939949,1.0045776,0.99530756,Attack
1.5490384,631.79395,1.6687388,1.9821544,0.9958968,192.30084,8.564021,316.5393,2.4066784,2.0508814,0.9483904,1.0001361,1.9900334,0.9983797,2.0134335,0.99892795,21.01051,2.1672409,737.60767,1.0190475,2.0002344,0.99616516,0.9782319,0.99870193,1.978924,147.75838,146.97704,1.651052,846.86536,0.9937347,2.0019653,0.9990065,0.99145085,1.9973892,7.7734094,137.3538,272.89468,14.790972,1.6880604,1.2715377,0.7237484,0.30001,1.9901829,1.0017873,244.80307,0.98408496,184.51343,0.005560306,0.9965732,1.0110747,0.9928886,Attack
2.1199849,638.8725,1.7982463,0.9782228,1.0012448,197.85806,8.631917,307.58713,-0.01800113,0.905461,1.0138906,0.9992168,0.97830796,0.9989978,0.9682446,0.9994985,4.691412,0.25710943,1047.9996,1.0088719,0.9917167,0.9814961,1.2925987,1.0022186,1.1242155,148.76163,146.62747,1.7470435,840.2803,0.9833477,2.025553,0.999871,0.9877666,2.037472,7.792888,139.2558,262.94006,12.287776,1.751982,1.3104756,0.7548663,0.31352416,2.0308144,1.0033376,252.97038,1.0730954,190.66872,-0.009716249,0.99662244,1.0000615,0.9885962,Attack
-0.19179048,819.55383,0.9893512,1.0097178,0.99732226,192.72047,8.581233,353.23245,0.038098644,0.99321145,1.0243112,0.99684876,1.0132277,1.0004789,0.9947062,1.0007262,1.9852533,0.070132755,1011.6738,1.005213,1.0182965,0.9990091,2.0094948,1.000518,1.0313402,150.23929,324.32428,-0.042916633,239.33804,0.98217034,0.9961493,0.99815947,0.98638827,0.99952817,7.5368547,221.88069,268.01636,15.837676,-0.015176809,-0.0072223404,-0.0013930337,-0.0007495921,0.9879405,0.9975082,9.855033,-0.0050275247,5.6896734,-0.018075585,0.992266,1.0086129,0.9893888,Attack
0.12634514,812.14154,0.97686106,1.0187126,0.9979862,194.80473,8.5702,353.6578,0.01515622,1.0148305,0.98707926,0.9909836,1.002451,0.99956757,1.0488571,0.9995853,1.4241123,-0.112919904,1022.134,1.0149468,0.9775372,1.0004137,1.9942427,0.99757826,0.97377306,143.4846,316.7512,-0.0010291114,236.1319,0.9864727,0.99418646,0.99898106,0.98879707,0.99539137,7.5383596,216.38503,269.16528,14.726715,-0.0063090688,-0.0007194737,0.0061046346,0.0031904387,1.0057793,1.0051564,11.30297,-0.060837917,3.9306405,0.012072071,0.98939526,1.0018557,0.99302596,Attack
0.42417005,724.8903,0.9976234,1.6728592,1.0225716,215.69472,8.534368,312.97192,1.6656969,1.8152388,1.2011069,0.98596406,1.6590333,0.9979267,1.6470469,0.99881387,16.78903,2.0240088,894.4687,0.9492536,1.8675418,0.95377946,1.1174015,0.9920503,1.8962823,150.1884,156.15088,1.4171363,811.98016,0.98727196,1.918881,0.9985671,1.0002409,1.8235502,7.8360405,147.1078,257.7833,17.59086,1.4809736,1.1252096,0.5976494,0.22159922,1.8285544,1.0147905,213.14957,0.90790004,159.92757,0.024228126,0.9848858,0.9836043,0.9925396,Attack
0.43912664,777.0181,1.1865317,1.0141416,1.0096973,187.77785,8.5986395,324.60104,0.051495742,1.1032627,1.0434289,0.99391997,1.0187403,1.0009329,1.0561227,1.0003287,4.493066,0.2612405,1031.993,0.989723,1.1044655,0.9923014,1.9156528,1.0006647,1.1276691,149.6254,268.84167,0.2716219,333.17706,0.974399,1.2116979,0.99859375,1.00535,1.1684953,7.681163,224.30542,265.39755,17.088985,0.33956704,0.2339331,0.12960963,0.052535724,1.1788497,0.99747473,56.159798,0.14085253,38.650238,-0.0068953084,0.9834921,0.98907006,0.9988026,Attack
-0.09003271,816.5645,0.9918414,1.0072306,1.0054464,193.42291,8.565252,355.1389,0.031098554,1.0030017,0.9913948,0.9977398,1.003858,1.0002599,1.0179147,1.0002385,2.0944576,0.107591175,1016.8045,1.0059239,1.0337698,0.99861336,1.9961705,1.001403,1.0509901,147.90802,327.85956,-0.014838792,248.00531,0.9842894,1.0034145,0.99923396,0.99392444,1.0027255,7.519338,217.68953,268.37405,14.853085,0.004870021,0.0013770601,0.002529548,0.00061098824,0.9921557,1.0053377,9.990943,-0.02479463,3.5816567,0.0011157637,0.99438643,1.0037225,0.99448967,Attack
0.42878827,782.1361,1.1657542,1.072969,1.148029,190.9118,8.605472,347.43466,0.30222702,1.1264904,1.0844544,0.9904669,1.0793507,1.0002444,1.1159353,0.998964,2.8584347,0.15569463,1013.6134,1.0400485,1.0335134,1.0321556,1.9588114,1.0129284,1.0389829,153.99574,311.46646,0.13999881,311.2155,0.9714127,1.1052843,0.99869895,1.0053957,1.1072574,7.604262,228.30899,266.8937,15.7883835,0.2106959,0.12827219,0.082694516,0.044592302,1.099396,1.0061885,35.46415,0.19799514,26.354301,-0.05126812,0.9993227,0.98847944,1.0039871,Attack
-0.04378523,813.0783,1.008901,1.0025377,1.0066309,193.96202,8.53025,368.03986,-0.0013766784,1.002521,0.98972106,0.9995951,0.99032754,0.99956596,1.016897,0.99991435,1.8899136,0.059393547,1018.7356,1.0118074,1.004177,1.0026217,1.9900974,1.0017384,1.0354723,148.03706,340.3603,-0.005804397,253.50702,0.98155963,1.0164322,0.9992579,0.9939504,1.0086893,7.44541,200.38199,269.272,14.650072,0.0043429965,0.010690703,0.0055340393,-0.00092339923,0.9996091,1.0056844,9.889228,-0.030673139,2.3066933,-0.0022841513,0.9935481,1.0015951,0.99199486,Attack
-0.071584836,812.58185,1.006942,0.99063236,0.996086,190.70795,8.5993805,339.67416,-0.014137317,1.013245,1.0028957,0.99990267,0.99296045,1.0005884,1.0082687,0.99998426,1.2371197,0.047182225,1017.1453,1.0056338,1.0102206,1.0043821,1.9740503,0.9999759,1.0197139,146.99492,305.60602,0.033945464,257.89847,0.9883211,1.0164492,0.9995375,0.9932032,1.0221239,7.599117,228.86087,267.0138,14.694014,0.027950369,0.016722873,0.013835833,0.008089479,1.0135567,1.0046718,14.085853,0.018460996,6.4656363,0.006136583,0.9930241,1.002431,0.9948843,Attack
0.009232983,799.2932,1.0982015,1.0086006,0.9934721,195.00606,8.556526,344.8979,0.043807816,1.099885,1.0482804,0.9995884,1.025445,0.99851763,1.015912,0.9985478,-2.016511,-0.2849078,986.79456,0.9637449,0.8817111,1.0199229,1.8808482,0.99335873,0.86040914,148.15736,312.7827,0.078857325,302.6828,0.9834197,1.0612468,1.0008236,0.9864903,1.0276527,7.601525,223.67734,267.34476,15.907939,0.07808181,0.04954268,0.028696107,0.004278909,1.0241263,0.9967388,21.369284,0.08910764,13.779571,0.021916596,0.98860997,0.98887324,0.99806744,Attack
